tanggal,komoditi,satuan,harga
2018-01-02,Beras,,11340
2018-01-02,Gula Pasir,,13740
2018-01-02,Minyak Goreng Bimoli Botol,,14040
2018-01-02,Minyak Goreng Curah,,12388
2018-01-02,Ayam Boiler,,39740
2018-01-02,Ayam Kampung,,55075
2018-01-02,Telur Ayam Ras,,26150
2018-01-02,Telur Ayam Kampung,,2100
2018-01-02,Susu Kental Manis Kaleng Merk Bendera,,12340
2018-01-02,Susu Kental Manis Kaleng Merk Indomilk,,10300
2018-01-02,Susu Bubuk Kaleng Merk Bendera,,43667
2018-01-02,Susu Bubuk Kaleng Merk Indomilk,,42000
2018-01-02,Jagung Pipilan Kecil,,16833
2018-01-02,Garam Beryodium Bata,,3220
2018-01-02,Garam Beryodium Halus,,11260
2018-01-02,Tepung Terigu Segitiga Biru,,10160
2018-01-02,Kacang Kedelai Eks impor,,12300
2018-01-02,Kacang Kedelai Lokal,,3333
2018-01-02,Mie Instan Indomie Rasa Kari Ayam,,2740
2018-01-02,Cabe Merah Keriting,,37140
2018-01-02,Cabe Merah Besar,,37260
2018-01-02,Cabe Rawit Merah,,56240
2018-01-02,Cabe Rawit Hijau,,34800
2018-01-02,Bawang Merah (Medium),,26800
2018-01-02,Bawang Putih Impor (Kating),,28560
2018-01-02,Bawang Putih Impor (Honan),,25000
2018-01-02,Ikan Teri Asin,,109400
2018-01-02,Ikan Kembung,,36660
2018-01-02,Kacang Hijau,,22340
2018-01-02,Kacang Tanah,,25500
2018-01-02,Ketela Pohon,,5060
2018-01-03,Beras,,11440
2018-01-03,Gula Pasir,,13840
2018-01-03,Minyak Goreng Bimoli Botol,,14240
2018-01-03,Minyak Goreng Curah,,12450
2018-01-03,Ayam Boiler,,38940
2018-01-03,Ayam Kampung,,55075
2018-01-03,Telur Ayam Ras,,26200
2018-01-03,Telur Ayam Kampung,,2150
2018-01-03,Susu Kental Manis Kaleng Merk Bendera,,12240
2018-01-03,Susu Kental Manis Kaleng Merk Indomilk,,10400
2018-01-03,Susu Bubuk Kaleng Merk Bendera,,43667
2018-01-03,Susu Bubuk Kaleng Merk Indomilk,,42000
2018-01-03,Jagung Pipilan Kecil,,16833
2018-01-03,Garam Beryodium Bata,,3320
2018-01-03,Garam Beryodium Halus,,10660
2018-01-03,Tepung Terigu Segitiga Biru,,10360
2018-01-03,Kacang Kedelai Eks impor,,12300
2018-01-03,Kacang Kedelai Lokal,,3333
2018-01-03,Mie Instan Indomie Rasa Kari Ayam,,2740
2018-01-03,Cabe Merah Keriting,,38640
2018-01-03,Cabe Merah Besar,,37260
2018-01-03,Cabe Rawit Merah,,58240
2018-01-03,Cabe Rawit Hijau,,35300
2018-01-03,Bawang Merah (Medium),,27800
2018-01-03,Bawang Putih Impor (Kating),,30260
2018-01-03,Bawang Putih Impor (Honan),,25000
2018-01-03,Ikan Teri Asin,,108400
2018-01-03,Ikan Kembung,,35660
2018-01-03,Kacang Hijau,,22540
2018-01-03,Kacang Tanah,,25700
2018-01-03,Ketela Pohon,,5060
2018-01-04,Beras,,11490
2018-01-04,Gula Pasir,,13390
2018-01-04,Minyak Goreng Bimoli Botol,,14240
2018-01-04,Minyak Goreng Curah,,12575
2018-01-04,Ayam Boiler,,37440
2018-01-04,Ayam Kampung,,53825
2018-01-04,Telur Ayam Ras,,26300
2018-01-04,Telur Ayam Kampung,,2100
2018-01-04,Susu Kental Manis Kaleng Merk Bendera,,11940
2018-01-04,Susu Kental Manis Kaleng Merk Indomilk,,10600
2018-01-04,Susu Bubuk Kaleng Merk Bendera,,43667
2018-01-04,Susu Bubuk Kaleng Merk Indomilk,,42000
2018-01-04,Jagung Pipilan Kecil,,16833
2018-01-04,Garam Beryodium Bata,,3000
2018-01-04,Garam Beryodium Halus,,13060
2018-01-04,Tepung Terigu Segitiga Biru,,9860
2018-01-04,Kacang Kedelai Eks impor,,12050
2018-01-04,Kacang Kedelai Lokal,,3333
2018-01-04,Mie Instan Indomie Rasa Kari Ayam,,2740
2018-01-04,Cabe Merah Keriting,,39340
2018-01-04,Cabe Merah Besar,,39260
2018-01-04,Cabe Rawit Merah,,61140
2018-01-04,Cabe Rawit Hijau,,41400
2018-01-04,Bawang Merah (Medium),,28400
2018-01-04,Bawang Putih Impor (Kating),,28660
2018-01-04,Bawang Putih Impor (Honan),,27500
2018-01-04,Ikan Teri Asin,,106000
2018-01-04,Ikan Kembung,,35860
2018-01-04,Kacang Hijau,,22540
2018-01-04,Kacang Tanah,,25600
2018-01-04,Ketela Pohon,,5060
2018-01-05,Beras,,11740
2018-01-05,Gula Pasir,,13640
2018-01-05,Minyak Goreng Bimoli Botol,,14040
2018-01-05,Minyak Goreng Curah,,12200
2018-01-05,Ayam Boiler,,36940
2018-01-05,Ayam Kampung,,78825
2018-01-05,Telur Ayam Ras,,26450
2018-01-05,Telur Ayam Kampung,,2120
2018-01-05,Susu Kental Manis Kaleng Merk Bendera,,11940
2018-01-05,Susu Kental Manis Kaleng Merk Indomilk,,10300
2018-01-05,Susu Bubuk Kaleng Merk Bendera,,43667
2018-01-05,Susu Bubuk Kaleng Merk Indomilk,,42000
2018-01-05,Jagung Pipilan Kecil,,15167
2018-01-05,Garam Beryodium Bata,,3100
2018-01-05,Garam Beryodium Halus,,11260
2018-01-05,Tepung Terigu Segitiga Biru,,9610
2018-01-05,Kacang Kedelai Eks impor,,12800
2018-01-05,Kacang Kedelai Lokal,,3333
2018-01-05,Mie Instan Indomie Rasa Kari Ayam,,2800
2018-01-05,Cabe Merah Keriting,,42340
2018-01-05,Cabe Merah Besar,,40260
2018-01-05,Cabe Rawit Merah,,57340
2018-01-05,Cabe Rawit Hijau,,40400
2018-01-05,Bawang Merah (Medium),,27900
2018-01-05,Bawang Putih Impor (Kating),,28960
2018-01-05,Bawang Putih Impor (Honan),,27500
2018-01-05,Ikan Teri Asin,,102000
2018-01-05,Ikan Kembung,,35360
2018-01-05,Kacang Hijau,,23200
2018-01-05,Kacang Tanah,,25700
2018-01-05,Ketela Pohon,,4960
2018-01-08,Beras,,11740
2018-01-08,Gula Pasir,,13640
2018-01-08,Minyak Goreng Bimoli Botol,,13440
2018-01-08,Minyak Goreng Curah,,12200
2018-01-08,Ayam Boiler,,36940
2018-01-08,Ayam Kampung,,77575
2018-01-08,Telur Ayam Ras,,26450
2018-01-08,Telur Ayam Kampung,,2120
2018-01-08,Susu Kental Manis Kaleng Merk Bendera,,11940
2018-01-08,Susu Kental Manis Kaleng Merk Indomilk,,10300
2018-01-08,Susu Bubuk Kaleng Merk Bendera,,43667
2018-01-08,Susu Bubuk Kaleng Merk Indomilk,,42000
2018-01-08,Jagung Pipilan Kecil,,15167
2018-01-08,Garam Beryodium Bata,,3120
2018-01-08,Garam Beryodium Halus,,11460
2018-01-08,Tepung Terigu Segitiga Biru,,9610
2018-01-08,Kacang Kedelai Eks impor,,12800
2018-01-08,Kacang Kedelai Lokal,,3333
2018-01-08,Mie Instan Indomie Rasa Kari Ayam,,2400
2018-01-08,Cabe Merah Keriting,,42340
2018-01-08,Cabe Merah Besar,,40260
2018-01-08,Cabe Rawit Merah,,57340
2018-01-08,Cabe Rawit Hijau,,40400
2018-01-08,Bawang Merah (Medium),,27900
2018-01-08,Bawang Putih Impor (Kating),,28960
2018-01-08,Bawang Putih Impor (Honan),,27500
2018-01-08,Ikan Teri Asin,,102000
2018-01-08,Ikan Kembung,,35360
2018-01-08,Kacang Hijau,,23200
2018-01-08,Kacang Tanah,,25700
2018-01-08,Ketela Pohon,,4960
2018-01-09,Beras,,11480
2018-01-09,Gula Pasir,,13540
2018-01-09,Minyak Goreng Bimoli Botol,,13400
2018-01-09,Minyak Goreng Curah,,12625
2018-01-09,Ayam Boiler,,37300
2018-01-09,Ayam Kampung,,82100
2018-01-09,Telur Ayam Ras,,26260
2018-01-09,Telur Ayam Kampung,,2110
2018-01-09,Susu Kental Manis Kaleng Merk Bendera,,11960
2018-01-09,Susu Kental Manis Kaleng Merk Indomilk,,10440
2018-01-09,Susu Bubuk Kaleng Merk Bendera,,44167
2018-01-09,Susu Bubuk Kaleng Merk Indomilk,,42500
2018-01-09,Jagung Pipilan Kecil,,15167
2018-01-09,Garam Beryodium Bata,,3520
2018-01-09,Garam Beryodium Halus,,12300
2018-01-09,Tepung Terigu Segitiga Biru,,9840
2018-01-09,Kacang Kedelai Eks impor,,12175
2018-01-09,Kacang Kedelai Lokal,,3667
2018-01-09,Mie Instan Indomie Rasa Kari Ayam,,2320
2018-01-09,Cabe Merah Keriting,,38600
2018-01-09,Cabe Merah Besar,,39340
2018-01-09,Cabe Rawit Merah,,54340
2018-01-09,Cabe Rawit Hijau,,38440
2018-01-09,Bawang Merah (Medium),,28100
2018-01-09,Bawang Putih Impor (Kating),,28340
2018-01-09,Bawang Putih Impor (Honan),,28500
2018-01-09,Ikan Teri Asin,,105200
2018-01-09,Ikan Kembung,,36660
2018-01-09,Kacang Hijau,,23340
2018-01-09,Kacang Tanah,,26300
2018-01-09,Ketela Pohon,,4900
2018-01-10,Beras,,11620
2018-01-10,Gula Pasir,,13600
2018-01-10,Minyak Goreng Bimoli Botol,,13640
2018-01-10,Minyak Goreng Curah,,12300
2018-01-10,Ayam Boiler,,36260
2018-01-10,Ayam Kampung,,84000
2018-01-10,Telur Ayam Ras,,26000
2018-01-10,Telur Ayam Kampung,,2160
2018-01-10,Susu Kental Manis Kaleng Merk Bendera,,12060
2018-01-10,Susu Kental Manis Kaleng Merk Indomilk,,10300
2018-01-10,Susu Bubuk Kaleng Merk Bendera,,44167
2018-01-10,Susu Bubuk Kaleng Merk Indomilk,,42400
2018-01-10,Jagung Pipilan Kecil,,15167
2018-01-10,Garam Beryodium Bata,,3720
2018-01-10,Garam Beryodium Halus,,12660
2018-01-10,Tepung Terigu Segitiga Biru,,9900
2018-01-10,Kacang Kedelai Eks impor,,12375
2018-01-10,Kacang Kedelai Lokal,,3667
2018-01-10,Mie Instan Indomie Rasa Kari Ayam,,2360
2018-01-10,Cabe Merah Keriting,,42860
2018-01-10,Cabe Merah Besar,,40040
2018-01-10,Cabe Rawit Merah,,48660
2018-01-10,Cabe Rawit Hijau,,35540
2018-01-10,Bawang Merah (Medium),,28040
2018-01-10,Bawang Putih Impor (Kating),,27140
2018-01-10,Bawang Putih Impor (Honan),,28500
2018-01-10,Ikan Teri Asin,,100660
2018-01-10,Ikan Kembung,,37660
2018-01-10,Kacang Hijau,,23340
2018-01-10,Kacang Tanah,,25600
2018-01-10,Ketela Pohon,,4800
2018-01-11,Beras,,11620
2018-01-11,Gula Pasir,,13600
2018-01-11,Minyak Goreng Bimoli Botol,,13340
2018-01-11,Minyak Goreng Curah,,12363
2018-01-11,Ayam Boiler,,38260
2018-01-11,Ayam Kampung,,79250
2018-01-11,Telur Ayam Ras,,25900
2018-01-11,Telur Ayam Kampung,,2110
2018-01-11,Susu Kental Manis Kaleng Merk Bendera,,11660
2018-01-11,Susu Kental Manis Kaleng Merk Indomilk,,10300
2018-01-11,Susu Bubuk Kaleng Merk Bendera,,44167
2018-01-11,Susu Bubuk Kaleng Merk Indomilk,,42400
2018-01-11,Jagung Pipilan Kecil,,15500
2018-01-11,Garam Beryodium Bata,,3920
2018-01-11,Garam Beryodium Halus,,11460
2018-01-11,Tepung Terigu Segitiga Biru,,10000
2018-01-11,Kacang Kedelai Eks impor,,12500
2018-01-11,Kacang Kedelai Lokal,,3667
2018-01-11,Mie Instan Indomie Rasa Kari Ayam,,2360
2018-01-11,Cabe Merah Keriting,,46860
2018-01-11,Cabe Merah Besar,,42340
2018-01-11,Cabe Rawit Merah,,53660
2018-01-11,Cabe Rawit Hijau,,37040
2018-01-11,Bawang Merah (Medium),,27340
2018-01-11,Bawang Putih Impor (Kating),,27940
2018-01-11,Bawang Putih Impor (Honan),,28500
2018-01-11,Ikan Teri Asin,,101660
2018-01-11,Ikan Kembung,,37660
2018-01-11,Kacang Hijau,,22940
2018-01-11,Kacang Tanah,,25500
2018-01-11,Ketela Pohon,,4800
2018-01-12,Beras,,11520
2018-01-12,Gula Pasir,,13700
2018-01-12,Minyak Goreng Bimoli Botol,,13440
2018-01-12,Minyak Goreng Curah,,12300
2018-01-12,Ayam Boiler,,36260
2018-01-12,Ayam Kampung,,88000
2018-01-12,Telur Ayam Ras,,25700
2018-01-12,Telur Ayam Kampung,,2160
2018-01-12,Susu Kental Manis Kaleng Merk Bendera,,11610
2018-01-12,Susu Kental Manis Kaleng Merk Indomilk,,10300
2018-01-12,Susu Bubuk Kaleng Merk Bendera,,44167
2018-01-12,Susu Bubuk Kaleng Merk Indomilk,,42400
2018-01-12,Jagung Pipilan Kecil,,15500
2018-01-12,Garam Beryodium Bata,,3720
2018-01-12,Garam Beryodium Halus,,11360
2018-01-12,Tepung Terigu Segitiga Biru,,9900
2018-01-12,Kacang Kedelai Eks impor,,12000
2018-01-12,Kacang Kedelai Lokal,,3667
2018-01-12,Mie Instan Indomie Rasa Kari Ayam,,2360
2018-01-12,Cabe Merah Keriting,,44360
2018-01-12,Cabe Merah Besar,,41040
2018-01-12,Cabe Rawit Merah,,49160
2018-01-12,Cabe Rawit Hijau,,38340
2018-01-12,Bawang Merah (Medium),,25640
2018-01-12,Bawang Putih Impor (Kating),,27440
2018-01-12,Bawang Putih Impor (Honan),,26000
2018-01-12,Ikan Teri Asin,,100960
2018-01-12,Ikan Kembung,,37660
2018-01-12,Kacang Hijau,,22240
2018-01-12,Kacang Tanah,,25700
2018-01-12,Ketela Pohon,,4800
2018-01-15,Beras,,12240
2018-01-15,Gula Pasir,,14040
2018-01-15,Minyak Goreng Bimoli Botol,,13510
2018-01-15,Minyak Goreng Curah,,12625
2018-01-15,Ayam Boiler,,37460
2018-01-15,Ayam Kampung,,85767
2018-01-15,Telur Ayam Ras,,25760
2018-01-15,Telur Ayam Kampung,,2040
2018-01-15,Susu Kental Manis Kaleng Merk Bendera,,12060
2018-01-15,Susu Kental Manis Kaleng Merk Indomilk,,10700
2018-01-15,Susu Bubuk Kaleng Merk Bendera,,44667
2018-01-15,Susu Bubuk Kaleng Merk Indomilk,,43067
2018-01-15,Jagung Pipilan Kecil,,15567
2018-01-15,Garam Beryodium Bata,,3780
2018-01-15,Garam Beryodium Halus,,13100
2018-01-15,Tepung Terigu Segitiga Biru,,10040
2018-01-15,Kacang Kedelai Eks impor,,12050
2018-01-15,Kacang Kedelai Lokal,,3667
2018-01-15,Mie Instan Indomie Rasa Kari Ayam,,2400
2018-01-15,Cabe Merah Keriting,,44140
2018-01-15,Cabe Merah Besar,,41040
2018-01-15,Cabe Rawit Merah,,56740
2018-01-15,Cabe Rawit Hijau,,42400
2018-01-15,Bawang Merah (Medium),,27600
2018-01-15,Bawang Putih Impor (Kating),,28960
2018-01-15,Bawang Putih Impor (Honan),,25500
2018-01-15,Ikan Teri Asin,,107660
2018-01-15,Ikan Kembung,,37800
2018-01-15,Kacang Hijau,,22660
2018-01-15,Kacang Tanah,,25360
2018-01-15,Ketela Pohon,,4740
2018-01-16,Beras,,12260
2018-01-16,Gula Pasir,,13860
2018-01-16,Minyak Goreng Bimoli Botol,,13490
2018-01-16,Minyak Goreng Curah,,12500
2018-01-16,Ayam Boiler,,37140
2018-01-16,Ayam Kampung,,81233
2018-01-16,Telur Ayam Ras,,25400
2018-01-16,Telur Ayam Kampung,,1980
2018-01-16,Susu Kental Manis Kaleng Merk Bendera,,12460
2018-01-16,Susu Kental Manis Kaleng Merk Indomilk,,10700
2018-01-16,Susu Bubuk Kaleng Merk Bendera,,44100
2018-01-16,Susu Bubuk Kaleng Merk Indomilk,,42433
2018-01-16,Jagung Pipilan Kecil,,15100
2018-01-16,Garam Beryodium Bata,,3220
2018-01-16,Garam Beryodium Halus,,10900
2018-01-16,Tepung Terigu Segitiga Biru,,10040
2018-01-16,Kacang Kedelai Eks impor,,12050
2018-01-16,Kacang Kedelai Lokal,,4000
2018-01-16,Mie Instan Indomie Rasa Kari Ayam,,2380
2018-01-16,Cabe Merah Keriting,,44860
2018-01-16,Cabe Merah Besar,,41360
2018-01-16,Cabe Rawit Merah,,54260
2018-01-16,Cabe Rawit Hijau,,38200
2018-01-16,Bawang Merah (Medium),,25940
2018-01-16,Bawang Putih Impor (Kating),,28840
2018-01-16,Bawang Putih Impor (Honan),,27500
2018-01-16,Ikan Teri Asin,,105940
2018-01-16,Ikan Kembung,,36660
2018-01-16,Kacang Hijau,,22740
2018-01-16,Kacang Tanah,,25100
2018-01-16,Ketela Pohon,,4800
2018-01-17,Beras,,11710
2018-01-17,Gula Pasir,,13560
2018-01-17,Minyak Goreng Bimoli Botol,,13490
2018-01-17,Minyak Goreng Curah,,12500
2018-01-17,Ayam Boiler,,37540
2018-01-17,Ayam Kampung,,79675
2018-01-17,Telur Ayam Ras,,24900
2018-01-17,Telur Ayam Kampung,,2020
2018-01-17,Susu Kental Manis Kaleng Merk Bendera,,12760
2018-01-17,Susu Kental Manis Kaleng Merk Indomilk,,10700
2018-01-17,Susu Bubuk Kaleng Merk Bendera,,44100
2018-01-17,Susu Bubuk Kaleng Merk Indomilk,,42433
2018-01-17,Jagung Pipilan Kecil,,15100
2018-01-17,Garam Beryodium Bata,,3420
2018-01-17,Garam Beryodium Halus,,11100
2018-01-17,Tepung Terigu Segitiga Biru,,9440
2018-01-17,Kacang Kedelai Eks impor,,11675
2018-01-17,Kacang Kedelai Lokal,,4000
2018-01-17,Mie Instan Indomie Rasa Kari Ayam,,2380
2018-01-17,Cabe Merah Keriting,,42860
2018-01-17,Cabe Merah Besar,,40860
2018-01-17,Cabe Rawit Merah,,53260
2018-01-17,Cabe Rawit Hijau,,42200
2018-01-17,Bawang Merah (Medium),,24140
2018-01-17,Bawang Putih Impor (Kating),,27340
2018-01-17,Bawang Putih Impor (Honan),,22500
2018-01-17,Ikan Teri Asin,,103940
2018-01-17,Ikan Kembung,,35660
2018-01-17,Kacang Hijau,,21740
2018-01-17,Kacang Tanah,,24700
2018-01-17,Ketela Pohon,,4800
2018-01-18,Beras,,10663
2018-01-18,Gula Pasir,,13540
2018-01-18,Minyak Goreng Bimoli Botol,,13560
2018-01-18,Minyak Goreng Curah,,12613
2018-01-18,Ayam Boiler,,37240
2018-01-18,Ayam Kampung,,74250
2018-01-18,Telur Ayam Ras,,24000
2018-01-18,Telur Ayam Kampung,,2100
2018-01-18,Susu Kental Manis Kaleng Merk Bendera,,11790
2018-01-18,Susu Kental Manis Kaleng Merk Indomilk,,10140
2018-01-18,Susu Bubuk Kaleng Merk Bendera,,43667
2018-01-18,Susu Bubuk Kaleng Merk Indomilk,,42433
2018-01-18,Jagung Pipilan Kecil,,15500
2018-01-18,Garam Beryodium Bata,,3510
2018-01-18,Garam Beryodium Halus,,11960
2018-01-18,Tepung Terigu Segitiga Biru,,10240
2018-01-18,Kacang Kedelai Eks impor,,12550
2018-01-18,Kacang Kedelai Lokal,,11000
2018-01-18,Mie Instan Indomie Rasa Kari Ayam,,2400
2018-01-18,Cabe Merah Keriting,,48200
2018-01-18,Cabe Merah Besar,,46040
2018-01-18,Cabe Rawit Merah,,53760
2018-01-18,Cabe Rawit Hijau,,42760
2018-01-18,Bawang Merah (Medium),,25940
2018-01-18,Bawang Putih Impor (Kating),,28200
2018-01-18,Bawang Putih Impor (Honan),,22500
2018-01-18,Ikan Teri Asin,,108040
2018-01-18,Ikan Kembung,,38860
2018-01-18,Kacang Hijau,,23040
2018-01-18,Kacang Tanah,,24700
2018-01-18,Ketela Pohon,,4800
2018-01-19,Beras,,10925
2018-01-19,Gula Pasir,,13660
2018-01-19,Minyak Goreng Bimoli Botol,,13410
2018-01-19,Minyak Goreng Curah,,12300
2018-01-19,Ayam Boiler,,38140
2018-01-19,Ayam Kampung,,80667
2018-01-19,Telur Ayam Ras,,23960
2018-01-19,Telur Ayam Kampung,,2090
2018-01-19,Susu Kental Manis Kaleng Merk Bendera,,12460
2018-01-19,Susu Kental Manis Kaleng Merk Indomilk,,10140
2018-01-19,Susu Bubuk Kaleng Merk Bendera,,44100
2018-01-19,Susu Bubuk Kaleng Merk Indomilk,,42567
2018-01-19,Jagung Pipilan Kecil,,15500
2018-01-19,Garam Beryodium Bata,,3360
2018-01-19,Garam Beryodium Halus,,10600
2018-01-19,Tepung Terigu Segitiga Biru,,9800
2018-01-19,Kacang Kedelai Eks impor,,12050
2018-01-19,Kacang Kedelai Lokal,,11500
2018-01-19,Mie Instan Indomie Rasa Kari Ayam,,2380
2018-01-19,Cabe Merah Keriting,,42000
2018-01-19,Cabe Merah Besar,,45540
2018-01-19,Cabe Rawit Merah,,54800
2018-01-19,Cabe Rawit Hijau,,43440
2018-01-19,Bawang Merah (Medium),,26360
2018-01-19,Bawang Putih Impor (Kating),,28600
2018-01-19,Bawang Putih Impor (Honan),,27500
2018-01-19,Ikan Teri Asin,,108800
2018-01-19,Ikan Kembung,,36660
2018-01-19,Kacang Hijau,,21800
2018-01-19,Kacang Tanah,,24700
2018-01-19,Ketela Pohon,,4740
2018-01-22,Beras,,11038
2018-01-22,Gula Pasir,,13750
2018-01-22,Minyak Goreng Bimoli Botol,,13500
2018-01-22,Minyak Goreng Curah,,12875
2018-01-22,Ayam Boiler,,37940
2018-01-22,Ayam Kampung,,80075
2018-01-22,Telur Ayam Ras,,23800
2018-01-22,Telur Ayam Kampung,,2060
2018-01-22,Susu Kental Manis Kaleng Merk Bendera,,11940
2018-01-22,Susu Kental Manis Kaleng Merk Indomilk,,10340
2018-01-22,Susu Bubuk Kaleng Merk Bendera,,44100
2018-01-22,Susu Bubuk Kaleng Merk Indomilk,,42567
2018-01-22,Jagung Pipilan Kecil,,15333
2018-01-22,Garam Beryodium Bata,,3760
2018-01-22,Garam Beryodium Halus,,13260
2018-01-22,Tepung Terigu Segitiga Biru,,10140
2018-01-22,Kacang Kedelai Eks impor,,13175
2018-01-22,Kacang Kedelai Lokal,,12000
2018-01-22,Mie Instan Indomie Rasa Kari Ayam,,2380
2018-01-22,Cabe Merah Keriting,,45840
2018-01-22,Cabe Merah Besar,,46000
2018-01-22,Cabe Rawit Merah,,51160
2018-01-22,Cabe Rawit Hijau,,41600
2018-01-22,Bawang Merah (Medium),,26240
2018-01-22,Bawang Putih Impor (Kating),,28340
2018-01-22,Bawang Putih Impor (Honan),,22500
2018-01-22,Ikan Teri Asin,,111000
2018-01-22,Ikan Kembung,,38300
2018-01-22,Kacang Hijau,,22800
2018-01-22,Kacang Tanah,,25560
2018-01-22,Ketela Pohon,,4800
2018-01-23,Beras,,10975
2018-01-23,Gula Pasir,,14000
2018-01-23,Minyak Goreng Bimoli Botol,,13500
2018-01-23,Minyak Goreng Curah,,12500
2018-01-23,Ayam Boiler,,36440
2018-01-23,Ayam Kampung,,80075
2018-01-23,Telur Ayam Ras,,23800
2018-01-23,Telur Ayam Kampung,,2110
2018-01-23,Susu Kental Manis Kaleng Merk Bendera,,11940
2018-01-23,Susu Kental Manis Kaleng Merk Indomilk,,10440
2018-01-23,Susu Bubuk Kaleng Merk Bendera,,44100
2018-01-23,Susu Bubuk Kaleng Merk Indomilk,,42567
2018-01-23,Jagung Pipilan Kecil,,15333
2018-01-23,Garam Beryodium Bata,,4100
2018-01-23,Garam Beryodium Halus,,11760
2018-01-23,Tepung Terigu Segitiga Biru,,10790
2018-01-23,Kacang Kedelai Eks impor,,13800
2018-01-23,Kacang Kedelai Lokal,,12000
2018-01-23,Mie Instan Indomie Rasa Kari Ayam,,2380
2018-01-23,Cabe Merah Keriting,,47340
2018-01-23,Cabe Merah Besar,,49000
2018-01-23,Cabe Rawit Merah,,50660
2018-01-23,Cabe Rawit Hijau,,45600
2018-01-23,Bawang Merah (Medium),,26240
2018-01-23,Bawang Putih Impor (Kating),,30440
2018-01-23,Bawang Putih Impor (Honan),,25000
2018-01-23,Ikan Teri Asin,,109000
2018-01-23,Ikan Kembung,,39000
2018-01-23,Kacang Hijau,,22400
2018-01-23,Kacang Tanah,,26260
2018-01-23,Ketela Pohon,,4800
2018-01-24,Beras,,11100
2018-01-24,Gula Pasir,,13900
2018-01-24,Minyak Goreng Bimoli Botol,,13400
2018-01-24,Minyak Goreng Curah,,12500
2018-01-24,Ayam Boiler,,37040
2018-01-24,Ayam Kampung,,80075
2018-01-24,Telur Ayam Ras,,23600
2018-01-24,Telur Ayam Kampung,,2160
2018-01-24,Susu Kental Manis Kaleng Merk Bendera,,11840
2018-01-24,Susu Kental Manis Kaleng Merk Indomilk,,10140
2018-01-24,Susu Bubuk Kaleng Merk Bendera,,44100
2018-01-24,Susu Bubuk Kaleng Merk Indomilk,,42567
2018-01-24,Jagung Pipilan Kecil,,15333
2018-01-24,Garam Beryodium Bata,,3760
2018-01-24,Garam Beryodium Halus,,10760
2018-01-24,Tepung Terigu Segitiga Biru,,9940
2018-01-24,Kacang Kedelai Eks impor,,12175
2018-01-24,Kacang Kedelai Lokal,,12000
2018-01-24,Mie Instan Indomie Rasa Kari Ayam,,2380
2018-01-24,Cabe Merah Keriting,,44140
2018-01-24,Cabe Merah Besar,,48000
2018-01-24,Cabe Rawit Merah,,48660
2018-01-24,Cabe Rawit Hijau,,47100
2018-01-24,Bawang Merah (Medium),,23240
2018-01-24,Bawang Putih Impor (Kating),,26840
2018-01-24,Bawang Putih Impor (Honan),,22500
2018-01-24,Ikan Teri Asin,,108000
2018-01-24,Ikan Kembung,,37800
2018-01-24,Kacang Hijau,,21400
2018-01-24,Kacang Tanah,,24860
2018-01-24,Ketela Pohon,,4800
2018-01-25,Beras,,11113
2018-01-25,Gula Pasir,,13590
2018-01-25,Minyak Goreng Bimoli Botol,,13610
2018-01-25,Minyak Goreng Curah,,12575
2018-01-25,Ayam Boiler,,37940
2018-01-25,Ayam Kampung,,80333
2018-01-25,Telur Ayam Ras,,23460
2018-01-25,Telur Ayam Kampung,,2120
2018-01-25,Susu Kental Manis Kaleng Merk Bendera,,11900
2018-01-25,Susu Kental Manis Kaleng Merk Indomilk,,10160
2018-01-25,Susu Bubuk Kaleng Merk Bendera,,43667
2018-01-25,Susu Bubuk Kaleng Merk Indomilk,,42433
2018-01-25,Jagung Pipilan Kecil,,15433
2018-01-25,Garam Beryodium Bata,,4060
2018-01-25,Garam Beryodium Halus,,10860
2018-01-25,Tepung Terigu Segitiga Biru,,10190
2018-01-25,Kacang Kedelai Eks impor,,12500
2018-01-25,Kacang Kedelai Lokal,,10850
2018-01-25,Mie Instan Indomie Rasa Kari Ayam,,2400
2018-01-25,Cabe Merah Keriting,,44460
2018-01-25,Cabe Merah Besar,,46040
2018-01-25,Cabe Rawit Merah,,48340
2018-01-25,Cabe Rawit Hijau,,47040
2018-01-25,Bawang Merah (Medium),,23940
2018-01-25,Bawang Putih Impor (Kating),,27560
2018-01-25,Bawang Putih Impor (Honan),,24500
2018-01-25,Ikan Teri Asin,,110000
2018-01-25,Ikan Kembung,,37800
2018-01-25,Kacang Hijau,,21800
2018-01-25,Kacang Tanah,,24660
2018-01-25,Ketela Pohon,,4740
2018-01-26,Beras,,10925
2018-01-26,Gula Pasir,,13740
2018-01-26,Minyak Goreng Bimoli Botol,,13290
2018-01-26,Minyak Goreng Curah,,12375
2018-01-26,Ayam Boiler,,37740
2018-01-26,Ayam Kampung,,80567
2018-01-26,Telur Ayam Ras,,22940
2018-01-26,Telur Ayam Kampung,,2160
2018-01-26,Susu Kental Manis Kaleng Merk Bendera,,11800
2018-01-26,Susu Kental Manis Kaleng Merk Indomilk,,10200
2018-01-26,Susu Bubuk Kaleng Merk Bendera,,43767
2018-01-26,Susu Bubuk Kaleng Merk Indomilk,,42000
2018-01-26,Jagung Pipilan Kecil,,16000
2018-01-26,Garam Beryodium Bata,,3320
2018-01-26,Garam Beryodium Halus,,11040
2018-01-26,Tepung Terigu Segitiga Biru,,9940
